4130 189;
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111100000011111111111111110000000001110100000000001110011111111111111111000001100101000011000011111111;229576
110011111111110100111111111101101111111111111101111100000011000000001111111001101100000000011111111111000000011100000000001100000010000001101011111111111111001000000011000000100110011111111;199305
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111111111100000000000001100001000000001111011111111111111111000001100000010011110011111111;229894
110011111111110100111111111111101111111111111101110100000011000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000000000000000000000011111111;200423
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;198489
110011111111110100111111111111101111111111111101111111111111000000001111111111101100000000011111111111111111111100000000001100001000001111111011111111111111111000001111000010011110011111111;236364
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111100000011111111111111110000000001110110000000001111011111111111111111000001100101100011110011111111;284526
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;200693
110011111111110100111111111101101111111111111101111100000011111111000000000001101100000000011111111111000000011101100001000000000000000000000011111111111111001000010011000000000000011111111;198686
110011111111110100111111111111101111111111111101110111111111000000000000000111100000000000000000011111111111100000000000000000000000001110000011111111111111111000001100000000000000011111111;202181
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101100100001100000001000001111011111111111111111001001111000000011111011111111;227474
110011111111110100111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111101100001110111111001111111011111111111111111011001111101111111111011111111;334158
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000001100000000011000011111111;199089
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001100000100000001101011111111111111111000001111000001000110011111111;224679
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111110111111001000001100000000000000011111111;197336
110011111111110100111111111111101111111111111111111111111111111111001111111001101111111111111111111111111111111111111111001111111111000001111011111111111111111111111111111111111111011111111;446864
110011111111110100111111111111101111111111111101111111111111000000001110000111101111111111111111111111100111111110000000001100000100001110000011111111111111111000001111000001000000011111111;238378
110011111111110100111111111101101111111111111101110100000011111111001110000001100000000000000000011111000000011101110000001100000001000000000011111111111111001100000000000000000001000000000;196630
110011111111110100111111111101101111111111111101111111111111111111001111111001101100000000011111111111000000011101110000001110100000000001110011111111111111001100001111101000011000011111111;206642
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001100000011000001101011111111111111111000001111000000100111011111111;230087
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;202621
110011111111110100111111111111101111111111111101111111111111000000001111111111101111111111111111111111111111111110000000001100110001001111111011111111111111111000001111001100011111011111111;273877
110011111111110100111111111101101111111111111101110111111111111111000000000001100000000000000000011111000000011101100100000000000000000000000011111111111111001001001100000000000000011111111;201768
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001110010010000000000011111111111111001000001100100100100000011111111;202999
110011111111110100111111111101101111111111111101111111111111000000000001111001101100000000011111111111000000011100000000000000000000000001101011111111111111001000001111000000000110011111111;200990
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;200119
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001110000110000001101011111111111111111000001111100001100110011111111;245475
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197442
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101100010000000000000000001101011111111111111001000100000000000000110011111111;198205
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;200207
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;200367
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;201662
110011111111110100111111111111101111111111111101110100000011000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000000000000000000000011111111;203655
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;198005
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100000001000000000011111111111111001000001100000000000001011111111;199742
110011111111110100111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001110000000000001101011111111111111001000001100100000000110011111111;202414
110011111111110100111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101101000001101000000000001101011111111111111001010000011010000000110011111111;208032
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101100100001100011000000001101011111111111111111001001111000110000110011111111;244896
110011111111110100111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101101000000000000000000000000011111111111111001010000000000000000000000000000;195120
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100111001101110011000001111011111111111111111001111111011100111111011111111;335223
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101101000000000000000000001110011111111111111001010000000000000011000011111111;199957
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001101111010000001101011111111111111111000001100011110100110011111111;221926
110011111111110100111111111101101111111111111101110111111111111111000001111001100000000000000000011111000000011101101000000000000000000001101011111111111111001010001100000000000110011111111;199912
110011111111110100111111111101101111111111111101110111111111111111001110000001100000000000000000011111000000011101110000001100000100000000000011111111111111001100001100000001000000011111111;200591
110011111111110100111111111101101111111111111101111111111111111111000000000001101100000000011111111111000000011101100100000000000000000000000011111111111111001001001111000000000000011111111;202359
110011111111110100111111111111101111111111111101111111111111000000000000000111101111111111100000011111111111111110000000000000000000001110000011111111111111111000001100000000000000011111111;212925
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001110101000000001111011111111111111111000001111101010011110011111111;254415
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001111011111111111111001000001100000000011110011111111;207233
110011111111110100111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100001000000000000000000000011111111111111001000010000000000000000000000000;195182
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001111011111111111111001000000000000000011110011111111;203270
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;199735
110011111111110100111111111111101111111111111101111111111111000000000000000111101100000000011111111111100111111100000000000000000000001110000011111111111111111000001111000000000000011111111;205219
110011111111110100111111111111101111111111111101111111111111111111001111111111101111111111111111111111100111111111100010001101010010001111111011111111111111111000101111010100111110011111111;244659
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;201967
110011111111110100111111111111101111111111111101111111111111000000000001111001101111111111111111111111100111111110000000000000000000000001110011111111111111111000001111000000011000011111111;213668
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001111011111111111111001000000000000000011110011111111;202158
110011111111110100111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101100001001101010000000001101011111111111111001000011100010100000110011111111;207182
110011111111110100111111111111101111111111111101111111111111111111001111111111101111111111111111111111111111111111101000001110100010001111111011111111111111111010001111101000111110011111111;265006
110011111111110100111111111111101111111111111101110111111111000000001110000111100000000000000000011111111111100000000000001100000001001110000011111111111111111000001100000000000001011111111;211416
110011111111110100111111111111101111111111111101110111111111000000001110000001100000000000000000011111100111100000000000001100010000000000000011111111111111111000001100000100000000011111111;210020
110011111111110100111111111111101111111111111101110111111111111111001111111001100000000000000000011111111111111101100001001101101101000001101011111111111111111000011100011011000111011111111;239745
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100010001100100001000001101011111111111111111000101111001000000111011111111;240469
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111111111100000000000001111001110000001110011111111111111111000001100110011111000011111111;222457
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111100000011111100111111110000000001100010000000001101011111111111111111000001100000100000110011111111;217269
110011111111110100111111111111101111111111111101111111111111111111001111111111101111111111100000011111111111111111101000001111010010001111111011111111111111111010001100110100111110011111111;260034
110011111111110100111111111111101111111111111101111100000011000000000001111001101100000000011111111111100111111100000000000000000000000001111011111111111111111000000011000000011110011111111;203414
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100100001111010010000001111011111111111111111001001111110100111110011111111;290511
110011111111110100111111111111101111111111111101111111111111000000001110000001101100000000011111111111111111111100000000001100001000000000000011111111111111111000001111000010000000011111111;210148
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101101000000000000000000001110011111111111111001010000000000000011000011111111;198412
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100000010000000000011111111111111001000001100000000100000011111111;198365
110011111111110100111111111101101111111111111101111111111111111111001111111001101100000000011111111111000000011101101001001101110010000001101011111111111111001010011111011100100110011111111;210340
110011111111110100111111111111101111111111111101110111111111111111001111111001100000000000000000011111100111111101110000001100001000000001110011111111111111111100001100000010011000011111111;210714
110011111111110100111111111111101111111111111101110111111111000000001110000001100000000000000000011111111111100000000000001111001000000000000011111111111111111000001100110010000000011111111;222678
110011111111110100111111111111101111111111111101111111111111111111001110000001101100000000011111111111100111111101100001001100110000000000000011111111111111111000011111001100000000011111111;233027
110011111111110100111111111101101111111111111101111111111111111111001111111001101100000000011111111111000000011101110100001100000001000001101011111111111111001101001111000000000111011111111;216311
110011111111110100111111111101101111111111111101110111111111110000111110000001100000000000000000011111000000011010000000001100000001000000000011111111111111001000001100000000000001011111111;199329
110011111111110100111111111111101111111111111101110111111111000000000001111001100000000000000000011111111111100000000000000000000000000001111011111111111111111000001100000000011110011111111;203245
110011111111110100111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100010000000000000000000000011111111111111001000100000000000000000000000000;195026
110011111111110100111111111111101111111111111101111111111111000000001110000111101111111111111111111111111111111110000000001100001000001110000011111111111111111000001111000010000000011111111;214686
110011111111110100111111111111101111111111111101111111111111111111001111111111101111111111111111111111100111111111110110001111101110001111111011111111111111111101101111111011111110011111111;253151
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001100001000000001101011111111111111111000001100000010000110011111111;223987
110011111111110100111111111101101111111111111101111100000011000000001110000001101100000000011111111111000000011100000000001100000100000000000011111111111111001000000011000001000000011111111;198364
110011111111110100111111111111101111111111111101111111111111111111001111111111101100000000011111111111111111111101100001001100100010001111111011111111111111111000011111001000111110011111111;256105
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001100010100000001111011111111111111111000001111000101011110011111111;240348
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;196744
110011111111110100111111111101101111111111111101111100000011111111001110000001101100000000011111111111000000011101110000001100010000000000000011111111111111001100000011000100000000011111111;199432
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111100111111101101000001101110110000001111011111111111111111010001111011101111110011111111;266262
110011111111110100111111111111101111111111111101111111111111000000001111111111101111111111100000011111100111111110000000001100001000001111110011111111111111111000001100000010011000011111111;209925
110011111111110100111111111100000011111111111101110100000011000000001111111001100000000000000000011111000000000000000000001100000100000001110011111111111111001000000000000001011000011111111;197715
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111111111100000000000001100001100000001110011111111111111111000001100000011011000011111111;219017
110011111111110100111111111111101111111111111101111111111111000000000001111001101100000000011111111111100111111100000000000000000000000001111011111111111111111000001111000000011110011111111;216857
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;199014
110011111111110100111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100000010000001101011111111111111001000001100000000100110011111111;205305
110011111111110100111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101101000001101100000000001101011111111111111001010001100011000000110011111111;202292
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111100111111110000000001110111010000001101011111111111111111000001111101110100110011111111;262167
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197831
110011111111110100111111111111101111111111111101110111111111000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000001100000000000000011111111;207119
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000001100000000011000011111111;198625
110011111111110100111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100100000000000000000000000011111111111111001001000000000000000000000000000;194949
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001100000100000001101011111111111111111000001111000001000110011111111;223593
110011111111110100111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100000001000001101011111111111111001000001100000000000111011111111;199562
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101100100000000000000000001101011111111111111001001000000000000000110011111111;198148
110011111111110100111111111101101111111111111101111111111111111111000000000001101100000000011111111111000000011101110100000000000000000000000011111111111111001101001111000000000000011111111;203949
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101101000000000000000000001110011111111111111001010000000000000011000011111111;206781
110011111111110100111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101101000001100101100000001110011111111111111001010001100001011011000011111111;212678
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001101000000000001101011111111111111111000001111010000000110011111111;210777
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111100111111111101000001101001010000001111011111111111111111010001111010010111110011111111;226076
110011111111110100111111111111101111111111111101110111111111000000000000000001100000000000000000011111111111100000000000000000000000000000000011111111111111111000001100000000000000011111111;212624
110011111111110100111111111101101111111111111101111111111111000000001111111001101100000000011111111111000000011100000000001100010000000001101011111111111111001000001111000100000110011111111;205878
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001111011111111111111001000001100000000011110011111111;201602
110011111111110100111111111111101111111111111101111100000011000000000000000001101111111111100000011111100111111110000000000000000000000000000011111111111111111000000000000000000000011111111;201217
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001100001010000001110011111111111111111000001111000010111000011111111;219221
110011111111110100111111111101101111111111111101110111111111111111000001111001100000000000000000011111000000011101100010000000000000000001101011111111111111001000101100000000000110011111111;200875
110011111111110100111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100100000000001101011111111111111001000001100001000000110011111111;199582
110011111111110100111111111101101111111111111101111111111111111111001111111001101100000000011111111111000000011101110000001100000100000001111011111111111111001100001111000001011110011111111;221901
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;204076
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111100111111101110100001101011110000001101011111111111111111101001111010111100110011111111;258555
110011111111110100111111111101101111111111111101110111111111111111000000000001100000000000000000011111000000011101100100000000000000000000000011111111111111001001001100000000000000011111111;199819
110011111111110100111111111101101111111111111101110100000011111111001111111001100000000000000000011111000000011101110000001100100000000001110011111111111111001100000000001000011000011111111;199018
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000001100000000011000011111111;200986
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;199037
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111100111111111100100001110111010000001111011111111111111111001001111101110111110011111111;264770
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111100111111100000000001101010010000001101011111111111111111000001111010100100110011111111;262778
110011111111110100111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;199035
110011111111110100111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;202381
110011111111110100111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001100100000001111110011111111111111111000001100001000011000011111111;206472
110011111111110100111111111111101111111111111101111111111111000000001110000111101100000000011111111111111111111100000000001100001000001110000011111111111111111000001111000010000000011111111;227319
110011111111110100111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001100111000001111101011111111111111111000001100001110000110011111111;218206
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197471
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100010000000000000011111111111111001000001100000100000000011111111;199524
110011111111110100111111111101101111111111111101111100000011000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000000011000000000000011111111;198819
110011111111110100111111111100000011111111111101110100000011000000001110000001100000000000000000011111000000000000000000001100000101000000000011111111111111001000000000000001000001000000000;194659
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001101000010000001101011111111111111111000001100010000100110011111111;210135
110011111111110100111111111111101111111111111101111111111111111111001110000001101100000000011111111111100111111101100001001101011100000000000011111111111111111000011111010111000000011111111;231213
110011111111110100111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101110000001110000000000001111011111111111111001100000011100000011110011111111;202814
110011111111110100111111111101101111111111111101111100000011111111000001111001101100000000011111111111000000011101100001000000000000000001111011111111111111001000010011000000011110011111111;202796
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101110100001101010000000001111011111111111111111101001111010100011110011111111;216251
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100000010000000000011111111111111001000001100000000100000011111111;197396
110011111111110100111111111101101111111111111101110111111111000000001110000001100000000000000000011111000000000000000000001100001000000000000011111111111111001000001100000010000000011111111;197961
110011111111110100111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100001000000000000000000000011111111111111001000010000000000000000000000000;195101
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111101110001101000010000001111011111111111111111011101111010000111110011111111;251851
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;201656
110011111111110100111111111101101111111111111101111111111111000000000001111001101100000000011111111111000000011100000000000000000000000001101011111111111111001000001111000000000110011111111;209489
110011111111110100111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;200468
110011111111110100111111111111101111111111111101111111111111000000001110000111101111111111111111111111100111111110000000001110000010001110000011111111111111111000001111100000100000011111111;216214
110011111111110100111111111101101111111111111101111111111111111111001110000001101100000000011111111111000000011101100001001100000001000000000011111111111111001000011111000000000001011111111;201491
110011111111110100111111111101101111111111111101110111111111111111000001111001100000000000000000011111000000011101100001000000000000000001110011111111111111001000011100000000011000011111111;203599
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;198918
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111100111111110000000001110101100000001101011111111111111111000001111101011000110011111111;228203
110011111111110100111111111111101111111111111101110111111111000000001110000111100000000000000000011111111111100000000000001100100010001110000011111111111111111000001100001000100000011111111;217532
110011111111110100111111111111101111111111111101111111111111000000001111111111101111111111111111111111100111111110000000001100001000001111110011111111111111111000001111000010011000011111111;215976
110011111111110100111111111111101111111111111101110111111111111111001111111111100000000000000000011111100111111101100001001100000111001111101011111111111111111000011100000001100111011111111;216344
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;197704
110011111111110100111111111101101111111111111101111111111111000000001110000001101100000000011111111111000000011100000000001100001000000000000011111111111111001000001111000010000000011111111;210656
110011111111110100111111111100000011111111111101110100000011000000001111111001100000000000000000011111000000000000000000001101011000000001101011111111111111001000000000010110000110011111111;198865
110011111111110100111111111111101111111111111101110111111111111111001111111001100000000000000000011111100111111101100010001100001100000001111011111111111111111000101100000011011110011111111;233907
110011111111110100111111111101101111111111111101111111111111000000001110000001101100000000011111111111000000011100000000001101100000000000000011111111111111001000001111011000000000011111111;201352
110011111111110100111111111111101111111111111101111111111111000000001110000001101100000000011111111111111111111100000000001100000100000000000011111111111111111000001111000001000000011111111;220766
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001111011111111111111001000000000000000011110011111111;198205
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100010001111000100000001110011111111111111111000101111110001011000011111111;254941
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;199558
110011111111110100111111111111101111111111111101110111111111000000000000000111100000000000000000011111100111100000000000000000000000001110000011111111111111111000001100000000000000011111111;205722
110011111111110100111111111101101111111111111101111100000011000000001111111001101100000000011111111111000000011100000000001110000000000001110011111111111111001000000011100000011000011111111;202426
110011111111110100111111111101101111111111111101111111111111000000001110000001101100000000011111111111000000011100000000001100011000000000000011111111111111001000001111000110000000011111111;200530
110011111111110100111111111101101111111111111101111100000011111111000000000001101100000000011111111111000000011101110000000000000000000000000011111111111111001100000011000000000000011111111;198756
110011111111110100111111111111101111111111111101111111111111000000000001111001101100000000011111111111100111111100000000000000000000000001111011111111111111111000001111000000011110011111111;208904
110011111111110100111111111111101111111111111101110111111111000000001111111111100000000000000000011111100111100000000000001101010000001111101011111111111111111000001100010100000110011111111;217952
110011111111110100111111111111101111111111111101111111111111000000001110000001101111111111111111111111111111111110000000001100010000000000000011111111111111111000001111000100000000011111111;216138
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001101000111000001101011111111111111111000001111010001100111011111111;223714
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;198456
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100001001111011110000001101011111111111111111000011111110111100110011111111;265153
110011111111110100111111111101101111111111111101110111111111000000000001111001100000000000000000011111000000000000000000000000000000000001101011111111111111001000001100000000000110011111111;198624
110011111111110100111111111101101111111111111101110100000011111111000001111001100000000000000000011111000000011101101000000000000000000001101011111111111111001010000000000000000110011111111;198116
110011111111110100111111111111101111111111111101110111111111111111001111111001100000000000000000011111100111111101111000001100110010000001101011111111111111111110001100001100100110011111111;214872
110011111111110100111111111101101111111111111101111100000011000000001110000001101100000000011111111111000000011100000000001101000000000000000011111111111111001000000011010000000000011111111;199387
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101110001001101010010000001101011111111111111111100011111010100100110011111111;229081
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;199299
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111100111111111110010001111010100000001111011111111111111111100101111110101011110011111111;236438
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;198375
110011111111110100111111111111101111111111111101111111111111111111001110000111101111111111111111111111100111111111100001001101100000001110000011111111111111111000011111011000000000011111111;213159
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111100111111101101001001100011000000001110011111111111111111010011111000110011000011111111;218323
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100110001110111111000001111011111111111111111001101111101111111111011111111;310252
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111100111111111111011001100100101000001110011111111111111111110111111001001011001011111111;228357
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197933
110011111111110100111111111101101111111111111101111111111111000000000000000001101100000000011111111111000000011100000000000000000000000000000011111111111111001000001111000000000000011111111;198627
110011111111110100111111111101101111111111111101110111111111000000001111111001100000000000000000011111000000000000000000001100000100000001101011111111111111001000001100000001000110011111111;199351
110011111111110100111111111101101111111111111101110100000011111111000000000001100000000000000000011111000000011101100100000000000000000000000011111111111111001001000000000000000000000000000;195026
110011111111110100111111111111101111111111111101111111111111000000001111111001101100000000011111111111111111111100000000001100000010000001111011111111111111111000001111000000111110011111111;232005
110011111111110100111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101110101001100010000000001111011111111111111001101011100000100011110011111111;220272
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;197783
110011111111110100111111111101101111111111111101110100000011111111001110000001100000000000000000011111000000011101100001001100100000000000000011111111111111001000010000001000000000000000000;195814
110011111111110100111111111101101111111111111101110111111111111111000000000001100000000000000000011111000000011101100010000000000000000000000011111111111111001000101100000000000000011111111;199873
110011111111110100111111111111101111111111111101111111111111000000001110000001101111111111100000011111100111111110000000001101001000000000000011111111111111111000001100010010000000011111111;213155
110011111111110100111111111101101111111111111101110111111111111111001111111001100000000000000000011111000000011101101100001100001101000001111011111111111111001011001100000011011111011111111;212583
110011111111110100111111111111101111111111111101111111111111111111001111111001101111111111111111111111111111111111100100001111111101000001111011111111111111111001001111111111011111011111111;373241
110011111111110100111111111101101111111111111101111111111111110000110000000001101100000000011111111111000000011110000000000000000000000000000011111111111111001000001111000000000000011111111;199112
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197444
110011111111110100111111111101101111111111111101111100000011111111001111111001101100000000011111111111000000011101101010001100010000000001101011111111111111001010100011000100000110011111111;202785
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197535
110011111111110100111111111111101111111111111101111111111111111111001111111001101100000000011111111111111111111101101000001111111110000001111011111111111111111010001111111111111110011111111;266911
110011111111110100111111111111101111111111111101111111111111000000000001111001101100000000011111111111111111111100000000000000000000000001101011111111111111111000001111000000000110011111111;216137
110011111111110100111111111111101111111111111101110111111111000000001111111001100000000000000000011111100111100000000000001100010110000001111011111111111111111000001100000101111110011111111;216016
110011111111110100111111111101101111111111111101110111111111000000000000000001100000000000000000011111000000000000000000000000000000000000000011111111111111001000001100000000000000011111111;197780
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111100000011111111111111110000000001110010110000001110011111111111111111000001100100101111000011111111;254608
110011111111110100111111111111101111111111111101110111111111000000000000000001100000000000000000011111100111100000000000000000000000000000000011111111111111111000001100000000000000011111111;203555
110011111111110100111111111100000011111111111101110100000011000000000001111001100000000000000000011111000000000000000000000000000000000001110011111111111111001000000000000000011000011111111;198375
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001100000010000001111011111111111111111000001111000000111110011111111;221911
110011111111110100111111111111101111111111111101111111111111000000001111111001101111111111111111111111111111111110000000001100001000000001110011111111111111111000001111000010011000011111111;220619
